Date,Close,Lag_1,Lag_2,Lag_3,SMA_7
2016-03-09,378.15000000000003,385.5,372.5,366.5,370.44999999999993
2016-03-10,380.9,378.15000000000003,385.5,372.5,372.43571428571425
2016-03-11,382.5,380.9,378.15000000000003,385.5,375.5071428571428
2016-03-14,374.40000000000003,382.5,380.9,378.15000000000003,377.20714285714286
2016-03-15,372.8,374.40000000000003,382.5,380.9,378.10714285714283
2016-03-16,379.5,372.8,374.40000000000003,382.5,379.10714285714283
2016-03-17,385.95,379.5,372.8,374.40000000000003,379.1714285714285
2016-03-18,387.8,385.95,379.5,372.8,380.55000000000007
2016-03-21,376.50000000000006,387.8,385.95,379.5,379.92142857142863
2016-03-22,367.3,376.50000000000006,387.8,385.95,377.75
2016-03-23,368.24999999999994,367.3,376.50000000000006,387.8,376.87142857142857
2016-03-24,370.0,368.24999999999994,367.3,376.50000000000006,376.47142857142853
2016-03-25,368.35,370.0,368.24999999999994,367.3,374.87857142857143
2016-03-28,362.7,368.35,370.0,368.24999999999994,371.5571428571429
2016-03-29,365.0,362.7,368.35,370.0,368.3
2016-03-30,373.5,365.0,362.7,368.35,367.87142857142857
2016-03-31,383.4,373.5,365.0,362.7,370.17142857142863
2016-04-01,372.5,383.4,373.5,365.0,370.77857142857147
2016-04-04,377.75000000000006,372.5,383.4,373.5,371.8857142857143
2016-04-05,369.90000000000003,377.75000000000006,372.5,383.4,372.10714285714283
2016-04-06,369.49999999999994,369.90000000000003,377.75000000000006,372.5,373.0785714285715
2016-04-07,371.85,369.49999999999994,369.90000000000003,377.75000000000006,374.0571428571429
2016-04-08,373.24999999999994,371.85,369.49999999999994,369.90000000000003,374.0214285714286
2016-04-11,384.7,373.24999999999994,371.85,369.49999999999994,374.20714285714286
2016-04-12,375.5,384.7,373.24999999999994,371.85,374.63571428571424
2016-04-13,383.99999999999994,375.5,384.7,373.24999999999994,375.5285714285714
2016-04-14,374.25,383.99999999999994,375.5,384.7,376.15
2016-04-15,376.35,374.25,383.99999999999994,375.5,377.1285714285714
2016-04-18,367.5,376.35,374.25,383.99999999999994,376.5071428571428
2016-04-19,367.00000000000006,367.5,376.35,374.25,375.6142857142857
2016-04-20,367.05,367.00000000000006,367.5,376.35,373.09285714285716
2016-04-21,358.2,367.05,367.00000000000006,367.5,370.62142857142857
2016-04-22,360.0,358.2,367.05,367.00000000000006,367.1928571428571
2016-04-25,357.70000000000005,360.0,358.2,367.05,364.8285714285715
2016-04-26,351.0,357.70000000000005,360.0,358.2,361.2071428571429
2016-04-27,354.35,351.0,357.70000000000005,360.0,359.3285714285715
2016-04-28,357.25,354.35,351.0,357.70000000000005,357.9357142857143
2016-04-29,350.25,357.25,354.35,351.0,355.5357142857143
2016-05-04,350.5,350.25,357.25,354.35,354.4357142857143
2016-05-05,351.0,350.5,350.25,357.25,353.15000000000003
2016-05-06,345.00000000000006,351.0,350.5,350.25,351.3357142857143
2016-05-10,342.5,345.00000000000006,351.0,350.5,350.12142857142857
2016-05-11,347.50000000000006,342.5,345.00000000000006,351.0,349.14285714285717
2016-05-12,345.00000000000006,347.50000000000006,342.5,345.00000000000006,347.39285714285717
2016-05-13,344.0,345.00000000000006,347.50000000000006,342.5,346.5
2016-05-16,347.95,344.0,345.00000000000006,347.50000000000006,346.1357142857143
2016-05-17,344.5,347.95,344.0,345.00000000000006,345.2071428571429
2016-05-18,345.00000000000006,344.5,347.95,344.0,345.2071428571429
2016-05-19,340.8,345.00000000000006,344.5,347.95,344.9642857142858
2016-05-20,342.5,340.8,345.00000000000006,344.5,344.25000000000006
2016-05-23,342.5,342.5,340.8,345.00000000000006,343.89285714285717
2016-05-24,345.00000000000006,342.5,342.5,340.8,344.0357142857143
2016-05-25,349.5,345.00000000000006,342.5,342.5,344.25714285714287
2016-05-26,350.00000000000006,349.5,345.00000000000006,342.5,345.04285714285714
2016-05-27,346.1,350.00000000000006,349.5,345.00000000000006,345.2
2016-05-30,349.35,346.1,350.00000000000006,349.5,346.4214285714285
2016-05-31,342.0,349.35,346.1,350.00000000000006,346.34999999999997
2016-06-01,341.6,342.0,349.35,346.1,346.2214285714286
2016-06-02,339.59999999999997,341.6,342.0,349.35,345.45
2016-06-03,342.0,339.59999999999997,341.6,342.0,344.37857142857143
2016-06-06,347.50000000000006,342.0,339.59999999999997,341.6,344.0214285714286
2016-06-07,351.5,347.50000000000006,342.0,339.59999999999997,344.79285714285714
2016-06-08,360.0,351.5,347.50000000000006,342.0,346.31428571428575
2016-06-09,365.0,360.0,351.5,347.50000000000006,349.6
2016-06-10,364.0,365.0,360.0,351.5,352.8
2016-06-14,354.99999999999994,364.0,365.0,360.0,355.0
2016-06-15,350.65,354.99999999999994,364.0,365.0,356.2357142857142
2016-06-16,346.0,350.65,354.99999999999994,364.0,356.02142857142854
2016-06-17,345.00000000000006,346.0,350.65,354.99999999999994,355.09285714285716
2016-06-20,349.95,345.00000000000006,346.0,350.65,353.65714285714284
2016-06-21,350.90000000000003,349.95,345.00000000000006,346.0,351.64285714285717
2016-06-22,345.00000000000006,350.90000000000003,349.95,345.00000000000006,348.92857142857144
2016-06-23,347.50000000000006,345.00000000000006,350.90000000000003,349.95,347.85714285714283
2016-06-24,343.9,347.50000000000006,345.00000000000006,350.90000000000003,346.8928571428572
2016-06-27,335.0,343.9,347.50000000000006,345.00000000000006,345.32142857142856
2016-06-28,338.15,335.0,343.9,347.50000000000006,344.34285714285716
2016-06-29,343.5,338.15,335.0,343.9,343.42142857142863
2016-06-30,340.0,343.5,338.15,335.0,341.86428571428576
2016-07-01,336.74999999999994,340.0,343.5,338.15,340.6857142857143
2016-07-04,336.95000000000005,336.74999999999994,340.0,343.5,339.17857142857144
2016-07-05,335.05,336.95000000000005,336.74999999999994,340.0,337.9142857142857
2016-07-06,336.15,335.05,336.95000000000005,336.74999999999994,338.07857142857137
2016-07-07,340.25,336.15,335.05,336.95000000000005,338.37857142857143
2016-07-08,340.95,340.25,336.15,335.05,338.0142857142857
2016-07-11,344.45000000000005,340.95,340.25,336.15,338.65000000000003
2016-07-12,345.25,344.45000000000005,340.95,340.25,339.86428571428576
2016-07-13,337.5,345.25,344.45000000000005,340.95,339.9428571428571
2016-07-14,342.45,337.5,345.25,344.45000000000005,341.0
2016-07-15,341.6,342.45,337.5,345.25,341.7785714285714
2016-07-18,343.75,341.6,342.45,337.5,342.2785714285714
2016-07-19,337.99999999999994,343.75,341.6,342.45,341.85714285714283
2016-07-20,334.5,337.99999999999994,343.75,341.6,340.43571428571425
2016-07-21,337.95,334.5,337.99999999999994,343.75,339.39285714285717
2016-07-22,335.55,337.95,334.5,337.99999999999994,339.1142857142857
2016-07-25,339.7,335.55,337.95,334.5,338.7214285714286
2016-07-26,338.55,339.7,335.55,337.95,338.2857142857143
2016-07-27,342.5,338.55,339.7,335.55,338.10714285714283
2016-07-28,340.90000000000003,342.5,338.55,339.7,338.5214285714286
2016-07-29,337.05,340.90000000000003,342.5,338.55,338.88571428571424
2016-08-01,334.59999999999997,337.05,340.90000000000003,342.5,338.40714285714284
2016-08-02,335.95,334.59999999999997,337.05,340.90000000000003,338.4642857142857
2016-08-03,335.8,335.95,334.59999999999997,337.05,337.90714285714284
2016-08-04,342.0,335.8,335.95,334.59999999999997,338.4
2016-08-05,338.1,342.0,335.8,335.95,337.7714285714286
2016-08-08,340.25,338.1,342.0,335.8,337.67857142857144
2016-08-09,338.25,340.25,338.1,342.0,337.84999999999997
2016-08-10,338.5,338.25,340.25,338.1,338.40714285714284
2016-08-11,338.84999999999997,338.5,338.25,340.25,338.82142857142856
2016-08-12,340.0,338.84999999999997,338.5,338.25,339.4214285714285
2016-08-15,337.0,340.0,338.84999999999997,338.5,338.70714285714286
2016-08-16,333.00000000000006,337.0,340.0,338.84999999999997,337.9785714285714
2016-08-17,335.0,333.00000000000006,337.0,340.0,337.2285714285714
2016-08-18,335.0,335.0,333.00000000000006,337.0,336.7642857142857
2016-08-19,335.0,335.0,335.0,333.00000000000006,336.2642857142857
2016-08-22,335.0,335.0,335.0,335.0,335.7142857142857
2016-08-23,337.45,335.0,335.0,335.0,335.35
2016-08-24,336.0,337.45,335.0,335.0,335.2071428571429
2016-08-25,337.5,336.0,337.45,335.0,335.84999999999997
2016-08-26,335.50000000000006,337.5,336.0,337.45,335.9214285714285
2016-08-29,336.9,335.50000000000006,337.5,336.0,336.1928571428571
2016-08-30,341.0,336.9,335.50000000000006,337.5,337.05
2016-08-31,342.45,341.0,336.9,335.50000000000006,338.11428571428576
2016-09-01,351.0,342.45,341.0,336.9,340.05000000000007
2016-09-02,368.75,351.0,342.45,341.0,344.72857142857146
2016-09-05,369.49999999999994,368.75,351.0,342.45,349.3
2016-09-06,371.25,369.49999999999994,368.75,351.0,354.40714285714284
2016-09-07,377.25,371.25,369.49999999999994,368.75,360.1714285714285
2016-09-08,381.90000000000003,377.25,371.25,369.49999999999994,366.0142857142857
2016-09-09,383.75,381.90000000000003,377.25,371.25,371.91428571428565
2016-09-12,375.0,383.75,381.90000000000003,377.25,375.3428571428571
2016-09-13,372.75,375.0,383.75,381.90000000000003,375.91428571428565
2016-09-14,372.5,372.75,375.0,383.75,376.34285714285716
2016-09-15,373.0,372.5,372.75,375.0,376.59285714285716
2016-09-16,375.0,373.0,372.5,372.75,376.2714285714286
2016-09-19,372.5,375.0,373.0,372.5,374.92857142857144
2016-09-20,372.5,372.5,375.0,373.0,373.32142857142856
2016-09-21,373.55,372.5,372.5,375.0,373.11428571428576
2016-09-22,379.25,373.55,372.5,372.5,374.04285714285714
2016-09-23,376.45,379.25,373.55,372.5,374.60714285714283
2016-09-26,374.0,376.45,379.25,373.55,374.75
2016-09-27,365.0,374.0,376.45,379.25,373.32142857142856
2016-09-28,363.6,365.0,374.0,376.45,372.05000000000007
2016-09-29,366.5,363.6,365.0,374.0,371.1928571428572
2016-09-30,360.5,366.5,363.6,365.0,369.3285714285715
2016-10-03,359.15000000000003,360.5,366.5,363.6,366.45714285714286
2016-10-04,357.25,359.15000000000003,360.5,366.5,363.7142857142857
2016-10-05,350.5,357.25,359.15000000000003,360.5,360.35714285714283
2016-10-06,350.75,350.5,357.25,359.15000000000003,358.32142857142856
2016-10-07,350.90000000000003,350.75,350.5,357.25,356.5071428571428
2016-10-10,353.8,350.90000000000003,350.75,350.5,354.6928571428572
2016-10-11,351.0,353.8,350.90000000000003,350.75,353.33571428571435
2016-10-12,345.5,351.0,353.8,350.90000000000003,351.3857142857143
2016-10-13,343.45,345.5,351.0,353.8,349.4142857142857
2016-10-14,339.0,343.45,345.5,351.0,347.7714285714286
2016-10-17,337.79999999999995,339.0,343.45,345.5,345.92142857142863
2016-10-18,340.25,337.79999999999995,339.0,343.45,344.40000000000003
2016-10-19,343.5,340.25,337.79999999999995,339.0,342.92857142857144
2016-10-20,335.75,343.5,340.25,337.79999999999995,340.75
2016-10-21,337.65000000000003,335.75,343.5,340.25,339.62857142857143
2016-10-24,343.95000000000005,337.65000000000003,335.75,343.5,339.7
2016-10-25,346.25000000000006,343.95000000000005,337.65000000000003,335.75,340.7357142857143
2016-10-26,345.75,346.25000000000006,343.95000000000005,337.65000000000003,341.87142857142857
2016-10-27,340.05,345.75,346.25000000000006,343.95000000000005,341.84285714285716
2016-10-28,341.1,340.05,345.75,346.25000000000006,341.5
2016-10-31,338.75,341.1,340.05,345.75,341.92857142857144
2016-11-01,343.84999999999997,338.75,341.1,340.05,342.8142857142857
2016-11-02,337.5,343.84999999999997,338.75,341.1,341.89285714285717
2016-11-03,337.7,337.5,343.84999999999997,338.75,340.67142857142863
2016-11-07,337.65000000000003,337.7,337.5,343.84999999999997,339.5142857142858
2016-11-08,339.85,337.65000000000003,337.7,337.5,339.4857142857143
2016-11-09,346.0,339.85,337.65000000000003,337.7,340.1857142857143
2016-11-10,343.84999999999997,346.0,339.85,337.65000000000003,340.9142857142857
2016-11-11,341.05,343.84999999999997,346.0,339.85,340.5142857142858
2016-11-14,339.95,341.05,343.84999999999997,346.0,340.86428571428576
2016-11-15,340.2,339.95,341.05,343.84999999999997,341.22142857142853
2016-11-16,340.75,340.2,339.95,341.05,341.66428571428565
2016-11-17,340.09999999999997,340.75,340.2,339.95,341.69999999999993
2016-11-18,338.75,340.09999999999997,340.75,340.2,340.66428571428565
2016-11-21,342.5,338.75,340.09999999999997,340.75,340.47142857142853
2016-11-22,341.05,342.5,338.75,340.09999999999997,340.4714285714286
2016-11-23,343.75,341.05,342.5,338.75,341.0142857142857
2016-11-24,341.5,343.75,341.05,342.5,341.2
2016-11-25,342.5,341.5,343.75,341.05,341.45
2016-11-28,343.75,342.5,341.5,343.75,341.9714285714286
2016-11-29,343.8,343.75,342.5,341.5,342.6928571428572
2016-11-30,347.0,343.8,343.75,342.5,343.33571428571435
2016-12-01,341.54999999999995,347.0,343.8,343.75,343.40714285714284
2016-12-02,341.74999999999994,341.54999999999995,347.0,343.8,343.12142857142857
2016-12-05,343.3,341.74999999999994,341.54999999999995,347.0,343.37857142857143
2016-12-06,340.0,343.3,341.74999999999994,341.54999999999995,343.0214285714286
2016-12-07,340.75,340.0,343.3,341.74999999999994,342.59285714285716
2016-12-08,345.00000000000006,340.75,340.0,343.3,342.7642857142857
2016-12-09,376.15000000000003,345.00000000000006,340.75,340.0,346.92857142857144
2016-12-12,367.00000000000006,376.15000000000003,345.00000000000006,340.75,350.56428571428575
2016-12-13,368.0,367.00000000000006,376.15000000000003,345.00000000000006,354.31428571428575
2016-12-14,361.4,368.0,367.00000000000006,376.15000000000003,356.90000000000003
2016-12-15,361.5,361.4,368.0,367.00000000000006,359.9714285714286
2016-12-16,368.5,361.5,361.4,368.0,363.9357142857143
2016-12-19,362.75,368.5,361.5,361.4,366.4714285714286
2016-12-20,362.95,362.75,368.5,361.5,364.5857142857143
2016-12-21,358.75,362.95,362.75,368.5,363.40714285714284
2016-12-22,357.49999999999994,358.75,362.95,362.75,361.90714285714284
2016-12-23,360.20000000000005,357.49999999999994,358.75,362.95,361.7357142857142
2016-12-26,356.5,360.20000000000005,357.49999999999994,358.75,361.02142857142854
2016-12-27,363.9,356.5,360.20000000000005,357.49999999999994,360.3642857142857
2016-12-28,365.1,363.9,356.5,360.20000000000005,360.7
2016-12-29,369.95,365.1,363.9,356.5,361.7
2016-12-30,370.0,369.95,365.1,363.9,363.3071428571429
2017-01-03,370.05,370.0,369.95,365.1,365.09999999999997
2017-01-04,365.75000000000006,370.05,370.0,369.95,365.89285714285717
2017-01-05,357.45,365.75000000000006,370.05,370.0,366.02857142857147
2017-01-06,354.85,357.45,365.75000000000006,370.05,364.7357142857143
2017-01-09,352.90000000000003,354.85,357.45,365.75000000000006,362.9928571428572
2017-01-10,356.24999999999994,352.90000000000003,354.85,357.45,361.0357142857143
2017-01-11,351.04999999999995,356.24999999999994,352.90000000000003,354.85,358.32857142857137
2017-01-12,347.75,351.04999999999995,356.24999999999994,352.90000000000003,355.14285714285717
2017-01-13,346.25000000000006,347.75,351.04999999999995,356.24999999999994,352.35714285714283
2017-01-16,347.05,346.25000000000006,347.75,351.04999999999995,350.87142857142857
2017-01-17,346.04999999999995,347.05,346.25000000000006,347.75,349.61428571428576
2017-01-18,343.05,346.04999999999995,347.05,346.25000000000006,348.20714285714286
2017-01-19,343.45,343.05,346.04999999999995,347.05,346.3785714285714
2017-01-20,342.15000000000003,343.45,343.05,346.04999999999995,345.10714285714283
2017-01-23,343.40000000000003,342.15000000000003,343.45,343.05,344.4857142857143
2017-01-24,342.5,343.40000000000003,342.15000000000003,343.45,343.95
2017-01-25,342.5,342.5,343.40000000000003,342.15000000000003,343.3
2017-01-26,345.45,342.5,342.5,343.40000000000003,343.2142857142858
2017-01-27,348.5,345.45,342.5,342.5,343.9928571428572
2017-01-30,347.0,348.5,345.45,342.5,344.5
2017-01-31,344.85,347.0,348.5,345.45,344.8857142857143
2017-02-01,347.35,344.85,347.0,348.5,345.45
2017-02-02,345.45,347.35,344.85,347.0,345.8714285714286
2017-02-03,346.45000000000005,345.45,347.35,344.85,346.4357142857143
2017-02-06,343.40000000000003,346.45000000000005,345.45,347.35,346.14285714285717
2017-02-07,343.95000000000005,343.40000000000003,346.45000000000005,345.45,345.49285714285713
2017-02-08,343.5,343.95000000000005,343.40000000000003,346.45000000000005,344.99285714285713
2017-02-09,343.5,343.5,343.95000000000005,343.40000000000003,344.8
2017-02-10,342.15000000000003,343.5,343.5,343.95000000000005,344.0571428571429
2017-02-13,340.8,342.15000000000003,343.5,343.5,343.39285714285717
2017-02-14,339.4,340.8,342.15000000000003,343.5,342.3857142857143
2017-02-15,338.84999999999997,339.4,340.8,342.15000000000003,341.7357142857143
2017-02-16,339.95,338.84999999999997,339.4,340.8,341.1642857142857
2017-02-17,339.65000000000003,339.95,338.84999999999997,339.4,340.61428571428576
2017-02-20,339.95,339.65000000000003,339.95,338.84999999999997,340.10714285714283
2017-02-21,339.59999999999997,339.95,339.65000000000003,339.95,339.74285714285713
2017-02-22,337.09999999999997,339.59999999999997,339.95,339.65000000000003,339.2142857142857
2017-02-24,335.75,337.09999999999997,339.59999999999997,339.95,338.6928571428571
2017-02-27,333.75,335.75,337.09999999999997,339.59999999999997,337.9642857142857
2017-02-28,330.4,333.75,335.75,337.09999999999997,336.59999999999997
2017-03-01,336.25,330.4,333.75,335.75,336.1142857142857
2017-03-02,330.0,336.25,330.4,333.75,334.6928571428571
2017-03-03,330.0,330.0,336.25,330.4,333.32142857142856
2017-03-06,330.0,330.0,330.0,336.25,332.3071428571429
2017-03-07,330.0,330.0,330.0,330.0,331.4857142857143
2017-03-09,323.0,330.0,330.0,330.0,329.95
2017-03-10,325.25,323.0,330.0,330.0,329.2142857142857
2017-03-13,326.3,325.25,323.0,330.0,327.79285714285714
2017-03-14,325.3,326.3,325.25,323.0,327.12142857142857
2017-03-15,325.70000000000005,325.3,326.3,325.25,326.50714285714287
2017-03-16,327.5,325.70000000000005,325.3,326.3,326.15000000000003
2017-03-17,331.25,327.5,325.70000000000005,325.3,326.3285714285715
2017-03-20,336.0,331.25,327.5,325.70000000000005,328.1857142857143
2017-03-21,334.0,336.0,331.25,327.5,329.4357142857143
2017-03-22,334.85,334.0,336.0,331.25,330.65714285714284
2017-03-23,333.90000000000003,334.85,334.0,336.0,331.8857142857143
2017-03-24,332.0,333.90000000000003,334.85,334.0,332.7857142857143
2017-03-27,327.5,332.0,333.90000000000003,334.85,332.7857142857143
2017-03-28,327.59999999999997,327.5,332.0,333.90000000000003,332.2642857142857
2017-03-29,330.95,327.59999999999997,327.5,332.0,331.54285714285714
2017-03-30,334.0,330.95,327.59999999999997,327.5,331.54285714285714
2017-03-31,331.25,334.0,330.95,327.59999999999997,331.0285714285714
2017-04-03,334.3,331.25,334.0,330.95,331.0857142857143
2017-04-04,335.50000000000006,334.3,331.25,334.0,331.5857142857143
2017-04-05,334.5,335.50000000000006,334.3,331.25,332.5857142857143
2017-04-06,330.75,334.5,335.50000000000006,334.3,333.0357142857143
2017-04-07,327.95,330.75,334.5,335.50000000000006,332.60714285714283
2017-04-10,323.65,327.95,330.75,334.5,331.12857142857143
2017-04-11,324.5,323.65,327.95,330.75,330.1642857142857
2017-04-12,320.5,324.5,323.65,327.95,328.1928571428571
2017-04-13,320.0,320.5,324.5,323.65,325.9785714285714
2017-04-14,320.45,320.0,320.5,324.5,323.9714285714286
2017-04-17,320.99999999999994,320.45,320.0,320.5,322.57857142857137
2017-04-18,320.0,320.99999999999994,320.45,320.0,321.4428571428571
2017-04-19,320.0,320.0,320.99999999999994,320.45,320.9214285714285
2017-04-20,322.0,320.0,320.0,320.99999999999994,320.5642857142857
2017-04-21,325.0,322.0,320.0,320.0,321.20714285714286
2017-04-24,325.75,325.0,322.0,320.0,322.0285714285714
2017-04-25,330.59999999999997,325.75,325.0,322.0,323.4785714285714
2017-04-26,342.15000000000003,330.59999999999997,325.75,325.0,326.5
2017-04-27,333.55,342.15000000000003,330.59999999999997,325.75,328.4357142857143
2017-04-28,333.55,333.55,342.15000000000003,330.59999999999997,330.37142857142857
2017-05-02,336.85,333.55,333.55,342.15000000000003,332.49285714285713
2017-05-03,337.5,336.85,333.55,333.55,334.2785714285714
2017-05-04,335.50000000000006,337.5,336.85,333.55,335.6714285714285
2017-05-05,328.65,335.50000000000006,337.5,336.85,335.39285714285717
2017-05-10,334.5,328.65,335.50000000000006,337.5,334.3
2017-05-11,329.45000000000005,334.5,328.65,335.50000000000006,333.7142857142857
2017-05-12,328.35,329.45000000000005,334.5,328.65,332.9714285714286
2017-05-15,333.00000000000006,328.35,329.45000000000005,334.5,332.42142857142863
2017-05-16,335.0,333.00000000000006,328.35,329.45000000000005,332.06428571428575
2017-05-17,333.00000000000006,335.0,333.00000000000006,328.35,331.7071428571429
2017-05-18,327.7,333.00000000000006,335.0,333.00000000000006,331.57142857142856
2017-05-19,331.95000000000005,327.7,333.00000000000006,335.0,331.2071428571429
2017-05-22,328.25,331.95000000000005,327.7,333.00000000000006,331.03571428571433
2017-05-23,336.05,328.25,331.95000000000005,327.7,332.1357142857143
2017-05-24,335.09999999999997,336.05,328.25,331.95000000000005,332.4357142857143
2017-05-25,334.7,335.09999999999997,336.05,328.25,332.39285714285717
2017-05-26,331.84999999999997,334.7,335.09999999999997,336.05,332.2285714285714
2017-05-29,330.0,331.84999999999997,334.7,335.09999999999997,332.5571428571429
2017-05-30,329.7,330.0,331.84999999999997,334.7,332.2357142857143
2017-05-31,330.75,329.7,330.0,331.84999999999997,332.59285714285716
2017-06-01,323.65,330.75,329.7,330.0,330.82142857142856
2017-06-02,325.99999999999994,323.65,330.75,329.7,329.52142857142854
2017-06-05,325.25,325.99999999999994,323.65,330.75,328.1714285714285
2017-06-06,321.75,325.25,325.99999999999994,323.65,326.7285714285714
2017-06-07,320.55,321.75,325.25,325.99999999999994,325.3785714285714
2017-06-08,322.5,320.55,321.75,325.25,324.34999999999997
2017-06-09,326.25,322.5,320.55,321.75,323.70714285714286
2017-06-13,322.5,326.25,322.5,320.55,323.54285714285714
2017-06-14,320.0,322.5,326.25,322.5,322.6857142857143
2017-06-15,319.5,320.0,322.5,326.25,321.86428571428576
2017-06-16,319.5,319.5,320.0,322.5,321.54285714285714
2017-06-19,316.09999999999997,319.5,319.5,320.0,320.90714285714284
2017-06-20,319.5,316.09999999999997,319.5,319.5,320.4785714285714
2017-06-21,316.7,319.5,316.09999999999997,319.5,319.11428571428576
2017-06-22,319.5,316.7,319.5,316.09999999999997,318.6857142857143
2017-06-23,320.0,319.5,316.7,319.5,318.6857142857143
2017-06-26,317.45000000000005,320.0,319.5,316.7,318.39285714285717
2017-06-27,316.90000000000003,317.45000000000005,320.0,319.5,318.0214285714286
2017-06-28,319.0,316.90000000000003,317.45000000000005,320.0,318.4357142857143
2017-06-29,319.5,319.0,316.90000000000003,317.45000000000005,318.4357142857143
2017-06-30,320.0,319.5,319.0,316.90000000000003,318.90714285714284
2017-07-03,321.5,320.0,319.5,319.0,319.1928571428571
2017-07-04,322.0,321.5,320.0,319.5,319.4785714285714
2017-07-05,320.0,322.0,321.5,320.0,319.84285714285716
2017-07-06,319.34999999999997,320.0,322.0,321.5,320.1928571428571
2017-07-07,318.4,319.34999999999997,320.0,322.0,320.10714285714283
2017-07-10,319.0,318.4,319.34999999999997,320.0,320.0357142857143
2017-07-11,319.34999999999997,319.0,318.4,319.34999999999997,319.9428571428571
2017-07-12,320.0,319.34999999999997,319.0,318.4,319.7285714285714
2017-07-13,318.55,320.0,319.34999999999997,319.0,319.2357142857142
2017-07-14,319.0,318.55,320.0,319.34999999999997,319.0928571428571
2017-07-17,319.34999999999997,319.0,318.55,320.0,319.09285714285716
2017-07-18,317.5,319.34999999999997,319.0,318.55,318.9642857142857
2017-07-19,320.5,317.5,319.34999999999997,319.0,319.17857142857144
2017-07-20,324.5,320.5,317.5,319.34999999999997,319.9142857142857
2017-07-21,318.65,324.5,320.5,317.5,319.72142857142853
2017-07-24,317.5,318.65,324.5,320.5,319.57142857142856
2017-07-25,317.5,317.5,318.65,324.5,319.35714285714283
2017-07-26,318.0,317.5,317.5,318.65,319.1642857142857
2017-07-27,317.04999999999995,318.0,317.5,317.5,319.09999999999997
2017-07-28,304.5,317.04999999999995,318.0,317.5,316.8142857142857
2017-07-31,298.45,304.5,317.04999999999995,318.0,313.09285714285716
2017-08-01,300.25,298.45,304.5,317.04999999999995,310.4642857142857
2017-08-02,308.55,300.25,298.45,304.5,309.18571428571425
2017-08-03,309.3,308.55,300.25,298.45,308.0142857142857
2017-08-04,304.1,309.3,308.55,300.25,306.0285714285714
2017-08-07,310.55,304.1,309.3,308.55,305.09999999999997
2017-08-08,310.3,310.55,304.1,309.3,305.92857142857144
2017-08-09,309.95000000000005,310.3,310.55,304.1,307.57142857142856
2017-08-10,303.4,309.95000000000005,310.3,310.55,308.0214285714286
2017-08-11,300.0,303.4,309.95000000000005,310.3,306.8
2017-08-14,302.5,300.0,303.4,309.95000000000005,305.8285714285715
2017-08-15,305.09999999999997,302.5,300.0,303.4,305.9714285714286
2017-08-16,301.85,305.09999999999997,302.5,300.0,304.7285714285714
2017-08-17,300.0,301.85,305.09999999999997,302.5,303.25714285714287
2017-08-18,297.25,300.0,301.85,305.09999999999997,301.4428571428571
2017-08-21,296.25,297.25,300.0,301.85,300.4214285714285
2017-08-22,297.0,296.25,297.25,300.0,299.99285714285713
2017-08-23,302.4,297.0,296.25,297.25,299.9785714285714
2017-08-24,304.6,302.4,297.0,296.25,299.90714285714284
2017-08-25,301.0,304.6,302.4,297.0,299.7857142857143
2017-08-28,300.85,301.0,304.6,302.4,299.90714285714284
2017-08-29,299.95,300.85,301.0,304.6,300.29285714285714
2017-08-30,324.0,299.95,300.85,301.0,304.25714285714287
2017-08-31,322.8,324.0,299.95,300.85,307.9428571428571
2017-09-01,317.25000000000006,322.8,324.0,299.95,310.0642857142857
2017-09-04,308.15,317.25000000000006,322.8,324.0,310.57142857142856
2017-09-05,300.5,308.15,317.25000000000006,322.8,310.5
2017-09-06,301.0,300.5,308.15,317.25000000000006,310.5214285714286
2017-09-07,300.5,301.0,300.5,308.15,310.6
2017-09-08,308.0,300.5,301.0,300.5,308.31428571428575
2017-09-11,310.55,308.0,300.5,301.0,306.5642857142857
2017-09-12,318.65,310.55,308.0,300.5,306.7642857142857
2017-09-13,311.95,318.65,310.55,308.0,307.3071428571428
2017-09-14,314.45,311.95,318.65,310.55,309.3
2017-09-15,308.0,314.45,311.95,318.65,310.3
2017-09-18,311.35,308.0,314.45,311.95,311.84999999999997
2017-09-19,309.4,311.35,308.0,314.45,312.05
2017-09-20,309.0,309.4,311.35,308.0,311.82857142857137
2017-09-21,308.15,309.0,309.4,311.35,310.3285714285715
2017-09-22,306.45,308.15,309.0,309.4,309.54285714285714
2017-09-25,312.7,306.45,308.15,309.0,309.2928571428571
2017-09-26,311.65000000000003,312.7,306.45,308.15,309.8142857142857
2017-09-27,308.15,311.65000000000003,312.7,306.45,309.35714285714283
2017-09-28,309.55,308.15,311.65000000000003,312.7,309.37857142857143
2017-09-29,307.95,309.55,308.15,311.65000000000003,309.2285714285714
2017-10-02,307.2,307.95,309.55,308.15,309.09285714285716
2017-10-03,308.05,307.2,307.95,309.55,309.32142857142856
2017-10-04,307.0,308.05,307.2,307.95,308.50714285714287
2017-10-05,306.0,307.0,308.05,307.2,307.69999999999993
2017-10-06,307.25,306.0,307.0,308.05,307.57142857142856
2017-10-09,307.85,307.25,306.0,307.0,307.3285714285715
2017-10-10,307.90000000000003,307.85,307.25,306.0,307.32142857142856
2017-10-11,305.9,307.90000000000003,307.85,307.25,307.13571428571424
2017-10-12,306.0,305.9,307.90000000000003,307.85,306.84285714285716
2017-10-13,305.0,306.0,305.9,307.90000000000003,306.5571428571429
